time,speed,battery,rider_detected,rider_detected_pad1,rider_detected_pad2,speed_max,odometer,odometer_tire_revs,trip_amps,trip_amps_regen,speed_rpm,battery_voltage,battery_cells,current_amps,tilt_angle_pitch,tilt_angle_roll,controller_temp,motor_temp,charging,crash_state
2017-07-13T08:48:44-0700,11.24,63,true,true,true,13.52,1.88,3406,166.76,22.22,339,51.4,-|-|-|-|-|-|-|-|3.24|-|-|-|-|-|-,-|-|-|-|-|-|-|-|-|-|-|-|-|-|-,1794,1784,102.20,84.20,false,false
2017-07-13T08:48:45-0700,11.50,63,true,true,true,13.52,1.88,3411,167.02,22.22,347,51.9,-|-|-|-|-|-|-|-|-|-|-|-|-|3.24|-,-|-|-|-|-|-|3.68|-|-|-|-|-|-|-|-,1797,1825,100.40,84.20,false,false
2017-07-13T08:48:46-0700,11.90,63,true,true,true,13.52,1.89,3417,167.24,22.22,359,51.6,-|3.22|-|-|-|-|-|-|-|-|-|-|-|-|-,-|-|-|-|-|-|-|-|-|-|-|-|-|-|-,1791,1719,100.40,84.20,false,false
2017-07-13T08:48:47-0700,11.63,63,true,true,true,13.52,1.89,3422,167.56,22.22,351,50.9,-|-|-|-|-|-|3.2|-|-|-|-|-|-|-|-,-|-|-|-|-|-|-|-|-|-|-|-|-|-|-,1795,1761,100.40,84.20,false,false
2017-07-13T08:48:48-0700,12.26,63,true,true,true,13.52,1.89,3427,167.88,22.22,370,51.7,-|-|-|-|-|-|-|-|-|-|-|3.2|-|-|-,-|-|-|-|-|-|-|-|-|4.32|-|-|-|-|-,1797,1881,100.40,84.20,false,false
2017-07-13T08:48:49-0700,12.53,63,true,true,true,13.52,1.90,3433,168.28,22.22,378,51.5,3.18|-|-|-|-|-|-|-|-|-|-|-|-|-|-,-|-|-|-|-|-|-|-|-|-|-|-|-|4.64|-,1797,1782,100.40,84.20,false,false
2017-07-13T08:48:50-0700,11.90,63,true,true,true,13.52,1.90,3438,168.36,22.22,359,52.0,-|-|-|-|-|3.24|-|-|-|-|-|-|-|-|-,-|-|-|-|3.52|-|-|-|-|-|-|-|-|-|-,1798,1821,100.40,84.20,false,false
2017-07-13T08:48:51-0700,11.37,63,true,true,true,13.52,1.90,3444,168.52,22.22,343,52.1,-|-|-|-|-|-|-|-|-|3.24|-|-|-|-|-,-|-|-|-|2.72|-|-|-|-|-|-|-|-|-|-,1800,1825,100.40,84.20,false,false
2017-07-13T08:48:52-0700,11.00,63,true,true,true,13.52,1.91,3450,168.6,22.24,332,51.7,-|-|-|-|-|-|-|-|-|-|-|-|-|-|3.24,-|-|-|-|-|-|-|-|-|-|-|-|-|-|-,1795,1762,100.40,84.20,false,false
2017-07-13T08:48:53-0700,11.00,63,true,true,true,13.52,1.91,3454,168.84,22.24,332,51.6,-|-|-|3.22|-|-|-|-|-|-|-|-|-|-|-,-|-|-|-|-|-|-|-|-|-|-|-|-|3.04|-,1795,1773,100.40,84.20,false,false
2017-07-13T08:48:54-0700,11.27,62,true,true,true,13.52,1.91,3459,169.2,22.24,340,51.2,-|-|-|-|-|-|-|-|3.22|-|-|-|-|-|-,-|-|-|-|-|-|-|-|-|-|-|-|-|-|-,1794,1817,100.40,84.20,false,false
2017-07-13T08:48:55-0700,11.14,62,true,true,true,13.52,1.91,3464,169.58,22.24,336,51.2,-|-|-|-|-|-|-|-|-|-|-|-|-|3.22|-,-|-|-|-|-|-|-|-|-|-|-|-|-|-|-,1791,1772,100.40,84.20,false,false
2017-07-13T08:48:56-0700,12.53,62,true,true,true,13.52,1.92,3470,169.96,22.24,378,50.9,-|3.2|-|-|-|-|-|-|-|-|-|-|-|-|-,-|-|-|-|-|-|-|-|-|-|-|-|-|-|-,1796,1800,100.40,84.20,false,false
2017-07-13T08:48:57-0700,12.20,62,true,true,true,13.52,1.92,3476,170.22,22.24,368,51.9,-|-|-|-|-|-|3.16|-|-|-|-|-|-|-|-,-|-|-|-|-|-|-|-|3.84|-|-|-|-|-|-,1797,1851,100.40,84.20,false,false
2017-07-13T08:48:58-0700,12.36,62,true,true,true,13.52,1.92,3480,170.5,22.24,373,51.3,-|-|-|-|-|-|-|-|-|-|-|3.24|-|-|-,-|-|-|-|-|-|-|-|-|-|-|-|-|-|-,1795,1718,100.40,84.20,false,false
2017-07-13T08:48:59-0700,12.63,62,true,true,true,13.52,1.93,3487,170.88,22.24,381,51.1,3.22|-|-|-|-|-|-|-|-|-|-|-|-|-|-,-|-|-|-|-|-|-|-|-|-|-|-|-|-|-,1794,1853,100.40,84.20,false,false
2017-07-13T08:49:00-0700,13.36,62,true,true,true,13.52,1.93,3493,171.26,22.24,403,51.2,-|-|-|-|3.22|-|-|-|-|-|-|-|-|-|-,-|-|-|-|-|-|-|-|-|-|-|-|-|-|-,1808,1765,100.40,84.20,false,false
2017-07-13T08:49:01-0700,13.26,62,true,true,true,13.52,1.93,3499,171.58,22.24,400,51.3,-|-|-|-|-|-|-|-|-|3.2|-|-|-|-|-,-|-|-|-|-|-|-|-|-|-|-|-|-|-|-,1820,1780,100.40,84.20,false,false
2017-07-13T08:49:02-0700,12.79,62,true,true,true,13.52,1.94,3504,171.86,22.24,386,52.0,-|-|-|-|-|-|-|-|-|-|-|-|-|-|3.2,-|-|-|-|-|-|-|3.36|-|-|-|-|-|-|-,1816,1797,100.40,86.00,false,false
2017-07-13T08:49:03-0700,12.79,62,true,true,true,13.52,1.94,3510,172.18,22.24,386,51.3,-|-|-|3.2|-|-|-|-|-|-|-|-|-|-|-,-|-|-|-|-|-|-|-|-|-|-|-|-|-|-,1809,1791,100.40,86.00,false,false
2017-07-13T08:49:04-0700,12.66,62,true,true,true,13.52,1.94,3516,172.6,22.24,382,51.0,-|-|-|-|-|-|-|-|3.2|-|-|-|-|-|-,-|-|-|-|-|-|-|-|-|-|-|-|-|-|-,1805,1785,100.40,84.20,false,false
2017-07-13T08:49:05-0700,12.53,62,true,true,true,13.52,1.95,3522,172.8,22.24,378,51.7,-|-|-|-|-|-|-|-|-|-|-|-|3.22|-|-,-|-|-|-|-|-|-|-|-|-|-|-|-|3.84|-,1801,1792,100.40,86.00,false,false
2017-07-13T08:49:06-0700,13.26,62,true,true,true,13.52,1.95,3528,172.92,22.24,400,51.7,-|3.22|-|-|-|-|-|-|-|-|-|-|-|-|-,-|-|-|-|-|-|-|-|-|3.52|-|-|-|-|-,1806,1751,100.40,86.00,false,false
2017-07-13T08:49:07-0700,12.53,62,true,true,true,13.72,1.95,3533,173.0,22.32,378,52.5,-|-|-|-|-|-|3.24|-|-|-|-|-|-|-|-,-|-|-|-|-|-|-|-|-|-|-|-|-|-|-,1817,1774,98.60,86.00,false,false
2017-07-13T08:49:08-0700,12.66,62,true,true,true,13.72,1.95,3539,173.16,22.32,382,51.8,-|-|-|-|-|-|-|-|-|-|-|3.26|-|-|-,-|-|-|-|-|-|-|-|-|-|-|-|-|-|-,1800,1776,98.60,86.00,false,false
2017-07-13T08:49:09-0700,12.53,62,true,true,true,13.72,1.96,3545,173.26,22.32,378,52.3,-|-|-|-|-|-|-|-|-|-|-|-|-|-|-,-|-|-|-|-|-|-|-|-|-|-|-|-|-|-,1803,1763,98.60,86.00,false,false
2017-07-13T08:49:10-0700,12.06,62,true,true,true,13.72,1.96,3550,173.28,22.32,364,52.3,-|-|-|-|3.26|-|-|-|-|-|-|-|-|-|-,-|-|-|-|3.52|-|-|-|-|-|-|-|-|-|-,1799,1753,98.60,86.00,false,false
2017-07-13T08:49:11-0700,12.06,62,true,true,true,13.72,1.96,3556,173.4,22.32,364,52.3,-|-|-|-|-|-|-|-|-|3.24|-|-|-|-|-,-|-|1.76|-|-|-|-|-|-|-|-|-|-|-|-,1799,1747,98.60,86.00,false,false
2017-07-13T08:49:12-0700,12.20,62,true,true,true,13.72,1.97,3561,173.54,22.32,368,51.8,-|-|-|-|-|-|-|-|-|-|-|-|-|-|3.24,-|-|-|-|-|-|-|-|-|-|-|-|-|-|-,1796,1706,98.60,86.00,false,false
2017-07-13T08:49:13-0700,12.53,62,true,true,true,13.72,1.97,3566,173.72,22.32,378,52.4,-|-|-|3.24|-|-|-|-|-|-|-|-|-|-|-,-|-|-|-|-|2.4|-|-|-|-|-|-|-|-|-,1799,1873,98.60,86.00,false,false
2017-07-13T08:49:14-0700,12.06,62,true,true,true,13.72,1.97,3573,173.84,22.32,364,51.8,-|-|-|-|-|-|-|3.26|-|-|-|-|-|-|-,-|-|-|-|-|-|-|-|-|-|-|-|-|-|-,1796,1691,98.60,86.00,false,false
2017-07-13T08:49:15-0700,12.33,61,true,true,true,13.72,1.98,3578,174.0,22.32,372,52.2,-|-|-|-|-|-|-|-|-|-|-|-|3.26|-|-,-|-|-|-|-|-|-|-|-|-|-|-|-|-|-,1796,1830,98.60,86.00,false,false
2017-07-13T08:49:16-0700,12.13,61,true,true,true,13.72,1.98,3583,174.06,22.38,366,52.5,-|3.26|-|-|-|-|-|-|-|-|-|-|-|-|-,-|-|-|-|-|-|-|-|-|-|-|-|-|-|-,1799,1680,98.60,86.00,false,false
2017-07-13T08:49:17-0700,11.90,61,true,true,true,13.72,1.98,3588,174.2,22.38,359,52.0,-|-|-|-|-|-|3.24|-|-|-|-|-|-|-|-,-|-|-|-|-|-|-|-|-|4.32|-|-|-|-|-,1797,1824,96.80,86.00,false,false
2017-07-13T08:49:18-0700,11.37,61,true,true,true,13.72,1.99,3594,174.3,22.44,343,52.9,-|-|-|-|-|-|-|-|-|-|-|3.24|-|-|-,-|-|-|-|-|-|-|-|-|-|-|-|-|-|-,1802,1739,96.80,86.00,false,false
2017-07-13T08:49:19-0700,10.31,61,true,true,true,13.72,1.99,3599,174.3,22.56,311,52.9,-|-|-|-|-|-|-|-|-|-|-|-|-|-|-,-|-|-|-|-|-|-|-|-|-|-|-|-|-|-,1801,1820,96.80,86.00,false,false
2017-07-13T08:49:20-0700,9.15,61,true,true,true,13.72,1.99,3604,174.3,22.68,276,53.1,-|-|-|-|3.3|-|-|-|-|-|-|-|-|-|-,-|-|-|-|-|-|-|-|-|-|-|-|-|-|-,1801,1672,96.80,86.00,false,false
2017-07-13T08:49:21-0700,8.68,62,true,true,true,13.72,1.99,3608,174.3,22.78,262,53.0,-|-|-|-|-|-|-|-|-|3.28|-|-|-|-|-,-|-|-|-|-|-|-|-|-|-|-|-|-|-|-,1806,1900,96.80,86.00,false,false
2017-07-13T08:49:22-0700,6.76,62,true,true,true,13.72,1.99,3611,174.3,23.0,204,53.6,-|-|-|-|-|-|-|-|-|-|-|-|-|-|3.32,-|-|-|-|-|-|-|-|-|-|-|-|-|-|-,1809,1692,96.80,86.00,false,false
2017-07-13T08:49:23-0700,2.68,62,true,true,true,13.72,2.00,3613,174.3,23.26,81,53.1,-|-|-|3.34|-|-|-|-|-|-|-|-|-|-|-,-|-|-|-|-|-|-|-|-|-|-|-|-|-|-,1809,1807,98.60,86.00,false,false
2017-07-13T08:49:24-0700,1.06,62,true,true,true,13.72,2.00,3614,174.3,23.3,32,52.8,-|-|-|-|-|-|-|3.3|-|-|-|-|-|-|-,-|-|-|-|-|-|-|-|-|-|-|-|-|-|-,1804,1825,98.60,86.00,false,false
2017-07-13T08:49:25-0700,0.00,62,true,true,true,13.72,2.00,3614,174.32,23.3,0,52.8,-|-|-|-|-|-|-|-|-|-|-|-|3.28|-|-,3.2|-|-|-|-|-|-|-|-|-|-|-|-|-|-,1800,1796,98.60,86.00,false,false
2017-07-13T08:49:26-0700,0.03,62,true,true,true,13.72,2.00,3614,174.32,23.3,1,52.7,-|3.28|-|-|-|-|-|-|-|-|-|-|-|-|-,3.2|-|-|-|-|-|-|-|-|-|-|-|-|-|-,1799,1778,98.60,86.00,false,false
2017-07-13T08:49:27-0700,0.00,62,true,true,true,13.72,2.00,3615,174.34,23.3,0,52.7,-|-|-|-|-|-|3.28|-|-|-|-|-|-|-|-,4.0|-|-|-|-|-|-|-|-|-|-|-|-|-|-,1798,1757,98.60,86.00,false,false
2017-07-13T08:49:28-0700,0.00,62,true,true,true,13.72,2.00,3615,174.34,23.3,0,52.8,-|-|-|-|-|-|-|-|-|-|-|3.28|-|-|-,3.2|-|-|-|-|-|-|-|-|-|-|-|-|-|-,1800,1791,98.60,86.00,false,false
2017-07-13T08:49:29-0700,0.00,62,true,true,true,13.72,2.00,3615,174.36,23.3,0,52.7,-|-|-|-|-|-|-|-|-|-|-|-|-|-|-,2.4|-|-|-|-|-|-|-|-|-|-|-|-|-|-,1799,1741,98.60,86.00,false,false
2017-07-13T08:49:30-0700,0.00,62,true,true,true,13.72,2.00,3615,174.36,23.3,0,52.8,-|-|-|-|3.28|-|-|-|-|-|-|-|-|-|-,2.4|-|-|-|-|-|-|-|-|-|-|-|-|-|-,1800,1807,96.80,86.00,false,false
2017-07-13T08:49:31-0700,0.00,62,true,true,true,13.72,2.00,3615,174.36,23.3,0,52.8,-|-|-|-|-|-|-|-|-|3.28|-|-|-|-|-,3.2|-|-|-|-|-|-|-|-|-|-|-|-|-|-,1798,1741,96.80,86.00,false,false
2017-07-13T08:49:32-0700,0.00,62,true,true,true,13.72,2.00,3615,174.38,23.3,0,52.8,-|-|-|-|-|-|-|-|-|-|-|-|-|-|3.28,2.4|-|-|-|-|-|-|-|-|-|-|-|-|-|-,1800,1800,96.80,86.00,false,false
2017-07-13T08:49:33-0700,0.00,62,true,true,true,13.72,2.00,3615,174.4,23.3,0,52.7,-|-|-|3.28|-|-|-|-|-|-|-|-|-|-|-,3.2|-|-|-|-|-|-|-|-|-|-|-|-|-|-,1799,1779,96.80,86.00,false,false
2017-07-13T08:49:34-0700,0.03,62,true,true,true,13.72,2.00,3615,174.4,23.3,1,52.8,-|-|-|-|-|-|-|3.28|-|-|-|-|-|-|-,4.8|-|-|-|-|-|-|-|-|-|-|-|-|-|-,1801,1805,96.80,86.00,false,false
2017-07-13T08:49:35-0700,0.30,62,true,true,true,13.72,2.00,3615,174.42,23.3,9,52.7,-|-|-|-|-|-|-|-|-|-|-|-|3.28|-|-,4.8|-|-|-|-|-|-|-|-|-|-|-|-|-|-,1797,1795,96.80,86.00,false,false
2017-07-13T08:49:36-0700,0.03,62,true,true,true,13.72,2.00,3615,174.44,23.3,1,52.8,-|3.28|-|-|-|-|-|-|-|-|-|-|-|-|-,2.4|-|-|-|-|-|-|-|-|-|-|-|-|-|-,1798,1810,96.80,86.00,false,false
2017-07-13T08:49:37-0700,1.69,62,true,true,true,13.72,2.00,3615,174.54,23.3,51,52.1,-|-|-|-|-|-|3.28|-|-|-|-|-|-|-|-,-|-|-|-|-|-|-|-|-|-|-|-|-|-|-,1790,1747,96.80,86.00,false,false
2017-07-13T08:49:38-0700,4.21,62,true,true,true,13.72,2.00,3617,174.76,23.3,127,51.6,-|-|-|-|-|-|-|-|-|-|-|3.26|-|-|-,-|-|-|-|-|-|-|-|-|-|-|-|-|-|3.52,1789,1754,96.80,86.00,false,false
2017-07-13T08:49:39-0700,6.56,62,true,true,true,13.72,2.00,3619,175.2,23.3,198,51.7,-|-|-|-|-|-|-|-|-|-|-|-|-|-|-,-|-|-|-|-|-|-|-|-|-|-|-|-|-|-,1792,1749,98.60,86.00,false,false
2017-07-13T08:49:40-0700,7.52,61,true,true,true,13.72,2.00,3623,175.4,23.3,227,51.7,-|-|-|-|3.24|-|-|-|-|-|-|-|-|-|-,-|-|-|-|-|-|-|-|-|-|-|-|-|-|-,1792,1736,98.60,86.00,false,false
2017-07-13T08:49:41-0700,8.19,61,true,true,true,13.72,2.00,3626,175.72,23.3,247,51.9,-|-|-|-|-|-|-|-|-|3.22|-|-|-|-|-,-|-|-|-|-|-|-|-|-|-|4.8|-|-|-|-,1795,1800,98.60,86.00,false,false
2017-07-13T08:49:42-0700,6.99,61,true,true,true,13.72,2.01,3630,175.78,23.4,211,53.0,-|-|-|-|-|-|-|-|-|-|-|-|-|-|3.26,-|-|-|-|-|-|-|-|-|-|-|-|-|-|-,1802,1821,98.60,86.00,false,false
2017-07-13T08:49:43-0700,6.83,61,true,true,true,13.72,2.01,3633,175.82,23.44,206,52.4,-|-|-|3.3|-|-|-|-|-|-|-|-|-|-|-,-|-|-|-|-|-|-|-|0.64|-|-|-|-|-|-,1797,1725,98.60,86.00,false,false
2017-07-13T08:49:44-0700,7.19,61,true,true,true,13.72,2.01,3636,175.9,23.44,217,52.7,-|-|-|-|-|-|-|3.28|-|-|-|-|-|-|-,-|-|-|3.04|-|-|-|-|-|-|-|-|-|-|-,1798,1812,98.60,86.00,false,false
2017-07-13T08:49:45-0700,7.42,61,true,true,true,13.72,2.01,3640,175.92,23.46,224,53.1,-|-|-|-|-|-|-|-|-|-|-|-|3.28|-|-,-|-|-|-|-|-|-|-|-|-|-|-|-|-|-,1803,1828,98.60,86.00,false,false
2017-07-13T08:49:46-0700,7.92,61,true,true,true,13.72,2.01,3643,175.98,23.52,239,52.0,-|3.3|-|-|-|-|-|-|-|-|-|-|-|-|-,-|-|-|-|-|-|-|-|-|-|-|-|-|-|-,1794,1663,98.60,86.00,false,false
2017-07-13T08:49:47-0700,8.35,61,true,true,true,13.72,2.01,3647,176.02,23.54,252,52.9,-|-|-|-|-|-|3.28|-|-|-|-|-|-|-|-,-|-|-|-|-|-|-|-|-|-|-|-|-|-|-,1801,1849,98.60,86.00,false,false
2017-07-13T08:49:48-0700,7.82,61,true,true,true,13.72,2.02,3651,176.02,23.76,236,53.6,-|-|-|-|-|-|-|-|-|-|3.3|-|-|-|-,-|-|-|-|-|-|-|-|-|-|-|-|-|-|-,1807,1766,98.60,86.00,false,false
2017-07-13T08:49:49-0700,6.33,61,true,true,true,13.72,2.02,3654,176.02,23.94,191,53.2,-|-|-|-|-|-|-|-|-|-|-|-|-|-|-,-|-|-|-|-|-|-|-|-|-|-|-|-|-|-,1802,1700,98.60,86.00,false,false
2017-07-13T08:49:50-0700,7.29,61,true,true,true,13.72,2.02,3657,176.06,23.96,220,52.6,-|-|-|-|3.3|-|-|-|-|-|-|-|-|-|-,-|-|-|-|-|-|-|4.96|-|-|-|-|-|-|-,1798,1838,98.60,86.00,false,false
2017-07-13T08:49:51-0700,6.96,61,true,true,true,13.72,2.02,3660,176.08,24.06,210,52.8,-|-|-|-|-|-|-|-|-|3.3|-|-|-|-|-,-|-|-|-|-|-|-|-|-|-|-|-|-|-|-,1799,1727,96.80,86.00,false,false
2017-07-13T08:49:52-0700,8.48,61,true,true,true,13.72,2.02,3664,176.22,24.06,256,52.4,-|-|-|-|-|-|-|-|-|-|-|-|-|-|3.26,-|-|-|-|-|-|-|-|3.04|-|-|-|-|-|-,1797,1825,96.80,86.00,false,false
2017-07-13T08:49:53-0700,5.90,61,true,true,true,13.72,2.03,3668,176.24,24.4,178,54.0,-|-|3.32|-|-|-|-|-|-|-|-|-|-|-|-,-|-|-|-|-|-|-|-|-|-|-|-|-|-|-,1805,1746,98.60,86.00,false,false
2017-07-13T08:49:54-0700,3.35,61,true,true,true,13.72,2.03,3670,176.24,24.66,101,53.4,-|-|-|-|-|-|-|3.34|-|-|-|-|-|-|-,-|-|-|-|-|-|-|-|-|-|-|-|-|-|-,1802,1751,98.60,86.00,false,false
2017-07-13T08:49:55-0700,2.52,62,true,true,true,13.72,2.03,3671,176.24,24.76,76,53.1,-|-|-|-|-|-|-|-|-|-|-|-|3.32|-|-,-|-|-|-|-|-|-|-|-|-|-|-|-|-|-,1803,1760,98.60,86.00,false,false
2017-07-13T08:49:56-0700,2.42,62,true,true,true,13.72,2.03,3672,176.24,24.78,73,53.0,-|3.3|-|-|-|-|-|-|-|-|-|-|-|-|-,-|-|-|-|-|-|-|-|-|-|-|-|-|-|-,1801,1787,98.60,86.00,false,false
2017-07-13T08:49:57-0700,2.95,62,true,true,true,13.72,2.03,3674,176.24,24.78,89,52.9,-|-|-|-|-|-|3.3|-|-|-|-|-|-|-|-,-|1.28|-|-|-|-|-|-|-|-|-|-|-|-|-,1799,1775,98.60,86.00,false,false
2017-07-13T08:49:58-0700,3.12,62,true,true,true,13.72,2.03,3675,176.24,24.8,94,53.2,-|-|-|-|-|-|-|-|-|-|3.3|-|-|-|-,-|-|-|-|-|-|-|-|-|-|-|-|-|-|-,1804,1768,98.60,86.00,false,false
2017-07-13T08:49:59-0700,1.43,62,true,true,true,13.72,2.03,3677,176.24,24.86,43,53.1,-|-|-|-|-|-|-|-|-|-|-|-|-|-|-,-|-|-|-|-|-|-|-|-|-|-|-|-|-|-,1801,1753,98.60,86.00,false,false
2017-07-13T08:50:00-0700,2.49,62,true,true,true,13.72,2.03,3677,176.28,24.86,75,53.0,-|-|-|-|3.3|-|-|-|-|-|-|-|-|-|-,2.4|-|-|-|-|-|-|-|-|-|-|-|-|-|-,1800,1782,98.60,86.00,false,false
2017-07-13T08:50:01-0700,2.45,62,true,true,true,13.72,2.03,3679,176.28,24.88,74,53.1,-|-|-|-|-|-|-|-|3.3|-|-|-|-|-|-,-|-|-|-|-|-|-|-|-|-|-|-|-|-|-,1803,1783,98.60,86.00,false,false
2017-07-13T08:50:02-0700,2.68,62,true,true,true,13.72,2.03,3680,176.28,24.9,81,52.8,-|-|-|-|-|-|-|-|-|-|-|-|-|-|3.3,-|-|-|3.04|-|-|-|-|-|-|-|-|-|-|-,1797,1770,98.60,86.00,false,false
2017-07-13T08:50:03-0700,4.87,62,true,true,true,13.72,2.03,3682,176.44,24.9,147,52.3,-|-|3.28|-|-|-|-|-|-|-|-|-|-|-|-,-|-|-|-|-|-|-|-|-|-|-|-|-|-|-,1794,1773,98.60,86.00,false,false
2017-07-13T08:50:04-0700,6.83,61,true,true,true,13.72,2.04,3685,176.62,24.9,206,52.3,-|-|-|-|-|-|-|3.26|-|-|-|-|-|-|-,-|-|-|-|-|-|-|-|-|-|-|-|4.96|-|-,1795,1781,98.60,86.00,false,false
2017-07-13T08:50:05-0700,7.92,61,true,true,true,13.72,2.04,3687,176.78,24.9,239,52.9,-|-|-|-|-|-|-|-|-|-|-|-|3.26|-|-,-|-|-|-|-|-|-|-|-|-|-|-|-|-|-,1800,1779,98.60,86.00,false,false
2017-07-13T08:50:06-0700,9.02,61,true,true,true,13.72,2.04,3691,176.86,24.9,272,52.4,-|3.3|-|-|-|-|-|-|-|-|-|-|-|-|-,-|-|-|-|-|-|-|-|-|-|-|-|-|-|-,1797,1824,98.60,86.00,false,false
2017-07-13T08:50:07-0700,10.21,61,true,true,true,13.72,2.04,3696,177.0,24.9,308,52.2,-|-|-|-|-|-|3.28|-|-|-|-|-|-|-|-,-|-|-|-|-|-|2.08|-|-|-|-|-|-|-|-,1796,1738,98.60,86.00,false,false
2017-07-13T08:50:08-0700,10.77,61,true,true,true,13.72,2.04,3701,177.16,24.9,325,52.5,-|-|-|-|-|-|-|-|-|-|3.26|-|-|-|-,-|-|-|-|-|-|3.68|-|-|-|-|-|-|-|-,1798,1789,98.60,86.00,false,false
2017-07-13T08:50:09-0700,11.14,61,true,true,true,13.72,2.05,3706,177.16,24.92,336,52.9,-|-|-|-|-|-|-|-|-|-|-|-|-|-|-,-|-|-|-|-|-|-|-|-|-|-|-|-|-|-,1797,1724,98.60,86.00,false,false
2017-07-13T08:50:10-0700,11.77,61,true,true,true,13.72,2.05,3711,177.32,24.92,355,52.5,-|-|-|-|3.28|-|-|-|-|-|-|-|-|-|-,-|-|-|-|-|-|-|-|-|-|-|-|-|-|-,1798,1822,96.80,86.00,false,false
2017-07-13T08:50:11-0700,12.36,61,true,true,true,13.72,2.05,3716,177.44,24.92,373,52.6,-|-|-|-|-|-|-|-|-|3.28|-|-|-|-|-,-|-|-|-|0.32|-|-|-|-|-|-|-|-|-|-,1798,1760,96.80,86.00,false,false
2017-07-13T08:50:12-0700,12.66,61,true,true,true,13.72,2.06,3722,177.56,24.92,382,52.9,-|-|-|-|-|-|-|-|-|-|-|-|-|3.24|-,-|-|-|0.64|-|-|-|-|-|-|-|-|-|-|-,1800,1775,96.80,86.00,false,false
2017-07-13T08:50:13-0700,12.40,61,true,true,true,13.72,2.06,3728,177.58,24.94,374,52.8,-|-|3.28|-|-|-|-|-|-|-|-|-|-|-|-,-|-|0.16|-|-|-|-|-|-|-|-|-|-|-|-,1799,1782,96.80,86.00,false,false
2017-07-13T08:50:14-0700,12.40,61,true,true,true,13.72,2.06,3733,177.6,24.96,374,52.8,-|-|-|-|-|-|-|3.28|-|-|-|-|-|-|-,3.2|-|-|-|-|-|-|-|-|-|-|-|-|-|-,1801,1778,96.80,86.00,false,false
2017-07-13T08:50:15-0700,11.90,61,true,true,true,13.72,2.06,3738,177.72,24.98,359,52.5,-|-|-|-|-|-|-|-|-|-|-|-|3.28|-|-,-|-|-|-|-|-|-|-|-|-|-|-|-|0.64|-,1798,1788,96.80,86.00,false,false
2017-07-13T08:50:16-0700,11.77,61,true,true,true,13.72,2.07,3744,177.94,24.98,355,52.3,-|3.26|-|-|-|-|-|-|-|-|-|-|-|-|-,-|-|-|-|-|-|-|-|-|-|-|-|-|-|-,1797,1783,96.80,86.00,false,false
2017-07-13T08:50:17-0700,11.37,61,true,true,true,13.72,2.07,3749,178.1,24.98,343,52.7,-|-|-|-|-|3.26|-|-|-|-|-|-|-|-|-,-|-|-|-|-|-|-|-|-|2.72|-|-|-|-|-,1800,1776,96.80,86.00,false,false
2017-07-13T08:50:18-0700,11.73,61,true,true,true,13.72,2.07,3755,178.24,24.98,354,51.9,-|-|-|-|-|-|-|-|-|-|3.24|-|-|-|-,-|-|-|-|-|-|-|-|-|-|-|-|-|-|-,1797,1785,96.80,86.00,false,false
2017-07-13T08:50:19-0700,12.06,61,true,true,true,13.72,2.08,3759,178.42,24.98,364,52.4,-|-|-|-|-|-|-|-|-|-|-|-|-|-|-,-|-|-|-|-|-|-|-|2.24|-|-|-|-|-|-,1795,1792,96.80,86.00,false,false
2017-07-13T08:50:20-0700,12.36,61,true,true,true,13.72,2.08,3765,178.62,25.0,373,52.4,-|-|-|-|3.24|-|-|-|-|-|-|-|-|-|-,-|-|-|-|-|-|-|-|2.24|-|-|-|-|-|-,1798,1771,96.80,86.00,false,false
2017-07-13T08:50:21-0700,12.20,61,true,true,true,13.72,2.08,3771,178.8,25.0,368,52.3,-|-|-|-|-|-|-|-|-|3.26|-|-|-|-|-,-|-|-|-|-|-|-|-|-|0.32|-|-|-|-|-,1797,1766,96.80,86.00,false,false
2017-07-13T08:50:22-0700,11.90,61,true,true,true,13.72,2.09,3776,178.88,25.0,359,52.4,-|-|-|-|-|-|-|-|-|-|-|-|-|3.26|-,-|-|-|-|-|-|-|-|2.24|-|-|-|-|-|-,1798,1783,96.80,86.00,false,false
2017-07-13T08:50:23-0700,11.90,61,true,true,true,13.72,2.09,3782,179.0,25.0,359,52.4,-|-|3.26|-|-|-|-|-|-|-|-|-|-|-|-,-|-|-|-|-|2.4|-|-|-|-|-|-|-|-|-,1798,1768,96.80,86.00,false,false
2017-07-13T08:50:24-0700,11.87,61,true,true,true,13.72,2.09,3787,179.12,25.0,358,52.4,-|-|-|-|-|-|-|3.28|-|-|-|-|-|-|-,-|-|-|-|-|-|-|-|-|-|-|-|-|-|-,1799,1778,96.80,86.00,false,false
2017-07-13T08:50:25-0700,11.30,61,true,true,true,13.72,2.09,3792,179.18,25.0,341,52.3,-|-|-|-|-|-|-|-|-|-|-|-|3.3|-|-,-|-|-|-|-|-|-|-|-|-|-|-|4.96|-|-,1797,1780,95.00,86.00,false,false
2017-07-13T08:50:26-0700,11.37,61,true,true,true,13.72,2.10,3797,179.3,25.0,343,52.4,-|3.28|-|-|-|-|-|-|-|-|-|-|-|-|-,-|-|-|-|-|-|0.48|-|-|-|-|-|-|-|-,1798,1810,95.00,86.00,false,false
